sigla_uf,codigo_cbo_4,total_vinculos_ativos
RN,781705,16
RN,391220,11
RN,766420,5
RN,760120,19
RN,253220,8
RN,516320,9
RN,731120,7
RN,324110,67
RN,241015,9
RN,643010,19
RN,775105,2
RN,752235,80
RN,214935,43
RN,262405,44
RN,214310,11
RN,122405,22
RN,820210,11
RN,111250,9
RN,760205,1
RN,203215,5
RN,422130,21
RN,841464,10
RN,354150,17
RN,234710,2
RN,992110,21
RN,142140,3
RN,234210,27
RN,517235,30
RN,511105,10
RN,773110,3
RN,354805,15
RN,841468,22
RN,204105,20
RN,862115,3
RN,374210,5
RN,751020,6
RN,722305,24
RN,862130,19
RN,519945,9
RN,375125,4
RN,215305,12
RN,761245,2
RN,772105,8
RN,764120,1
RN,342510,6
RN,766140,3
RN,519920,1
RN,821330,1
RN,768630,2
RN,225320,8
RN,222205,6
RN,862510,3
RN,314610,5
RN,762325,2
RN,731310,5
RN,622405,1
RN,773125,2
RN,761348,8
RN,232160,4
RN,721115,1
RN,311110,1
RN,413230,8
RN,623105,9
RN,715420,6
RN,351740,4
RN,376310,1
RN,239435,7
RN,214410,1
RN,791110,1
RN,632005,2
RN,261710,4
RN,821310,1
RN,761324,1
RN,122610,3
RN,820110,1
RN,225355,1
RN,262210,1
RN,517305,2
RN,225109,2
RN,214210,2
RN,752320,1
RN,226310,1
RN,225215,1
RN,823125,1
RN,223244,1
RN,724120,1
RN,521110,43726
RN,322205,15208
RN,715210,23171
RN,212305,60
RN,513415,1415
RN,513505,12645
RN,231210,9273
RN,313210,34
RN,234120,63
RN,950305,101
RN,252210,2943
RN,225124,56
RN,111410,212
RN,242235,182
RN,517425,1928
RN,521115,4201
RN,761430,13
RN,231110,1620
RN,313105,1107
RN,841210,2002
RN,951305,293
RN,322415,1204
RN,234620,76
RN,225265,25
RN,622505,1374
RN,410225,185
RN,715525,1200
RN,716610,2266
RN,342115,107
RN,811745,97
RN,317210,1259
RN,142320,2087
RN,391125,737
RN,414205,675
RN,723330,568
RN,782115,241
RN,811105,4
RN,731165,45
RN,911120,209
RN,763010,670
RN,774105,1209
RN,724110,1265
RN,374420,51
RN,351105,223
RN,252515,36
RN,325205,88
RN,123205,143
RN,234660,60
RN,234520,428
RN,252315,9
RN,232110,202
RN,724315,2559
RN,317110,696
RN,763015,202
RN,317205,467
RN,820115,6
RN,354205,915
RN,239215,67
RN,517405,367
RN,123410,34
RN,141610,15
RN,342310,53
RN,513225,66
RN,721325,412
RN,141605,192
RN,950205,25
RN,780105,158
RN,410240,347
RN,261730,117
RN,31205,1589
RN,332105,264
RN,421115,45
RN,811110,10
RN,911325,26
RN,721315,31
RN,313415,139
RN,254310,208
RN,724405,67
RN,111330,36
RN,954205,13
RN,233225,300
RN,325110,119
RN,241020,56
RN,322430,204
RN,322215,184
RN,623015,76
RN,914420,39
RN,622005,176
RN,261310,3
RN,232125,97
RN,784120,184
RN,313310,276
RN,763325,23
RN,351725,103
RN,312315,17
RN,322715,23
RN,214125,50
RN,911110,97
RN,251305,21
RN,234760,59
RN,731110,51
RN,322225,42
RN,991305,181
RN,782720,24
RN,262705,36
RN,731170,29
RN,632615,13
RN,261410,23
RN,213205,52
RN,223560,25
RN,741105,66
RN,724115,94
RN,771110,45
RN,772115,6
RN,715310,14
RN,631210,91
RN,142310,101
RN,324215,9
RN,711110,27
RN,225270,16
RN,913105,23
RN,782415,9
RN,261530,19
RN,354210,135
RN,262105,20
RN,731145,14
RN,261505,4
RN,421315,3
RN,716205,25
RN,515220,32
RN,724505,11
RN,371310,16
RN,813125,72
RN,234310,19
RN,841610,10
RN,724325,60
RN,516315,9
RN,523115,16
RN,223280,69
RN,519310,60
RN,517115,56
RN,630110,41
RN,261215,55
RN,223660,30
RN,225155,10
RN,225285,5
RN,622320,2
RN,241335,73
RN,354305,46
RN,771120,4
RN,225170,25
RN,720215,26
RN,723215,28
RN,234420,8
RN,234740,54
RN,223535,42
RN,313320,43
RN,342410,4
RN,716520,46
RN,234720,37
RN,782615,1
RN,765315,11
RN,511220,14
RN,841460,35
RN,911115,3
RN,622305,28
RN,422215,21
RN,841472,2
RN,731160,17
RN,234612,11
RN,711115,9
RN,141120,21
RN,760405,5
RN,214740,3
RN,142345,9
RN,300110,1
RN,411035,18
RN,761260,7
RN,761220,2
RN,752430,1
RN,391110,5
RN,632110,2
RN,725020,2
RN,241405,8
RN,642015,10
RN,752415,5
RN,324125,4
RN,751110,1
RN,214120,6
RN,234115,1
RN,833125,4
RN,223204,12
RN,318415,2
RN,811760,11
RN,722325,5
RN,612420,3
RN,214320,13
RN,742110,8
RN,223236,4
RN,841705,4
RN,862110,2
RN,253135,4
RN,242250,2
RN,513310,3
RN,782735,5
RN,643015,3
RN,214925,1
RN,225260,1
RN,225255,5
RN,512110,6
RN,723220,3
RN,377220,2
RN,254105,2
RN,318605,2
RN,742125,1
RN,811325,5
RN,512120,2
RN,524205,3
RN,122710,1
RN,316320,2
RN,768125,1
RN,234750,1
RN,772110,1
RN,223420,2
RN,203230,1
RN,720105,3
RN,262320,1
RN,717020,36954
RN,521140,11897
RN,782510,15468
RN,422310,23827
RN,351430,684
RN,142305,2469
RN,214305,228
RN,410105,9927
RN,517210,332
RN,141710,170
RN,111405,868
RN,241010,84
RN,519935,905
RN,848510,3853
RN,761810,17
RN,782305,8009
RN,848310,792
RN,141405,858
RN,516305,420
RN,519940,355
RN,514325,7933
RN,373140,93
RN,515120,439
RN,514205,1236
RN,334105,497
RN,622110,4964
RN,321305,4
RN,773120,26
RN,141420,173
RN,354120,1136
RN,519320,300
RN,516310,194
RN,412205,1487
RN,717010,91
RN,914415,340
RN,724515,41
RN,413105,365
RN,123110,218
RN,131120,173
RN,251530,368
RN,262615,94
RN,515205,57
RN,711315,273
RN,391210,533
RN,783205,199
RN,141410,678
RN,862140,213
RN,391145,111
RN,322240,55
RN,21110,2577
RN,314310,22
RN,252540,16
RN,715115,1501
RN,223445,179
RN,225140,105
RN,142530,109
RN,724410,700
RN,411045,102
RN,215120,37
RN,131115,63
RN,211205,253
RN,341210,35
RN,711330,160
RN,833105,34
RN,234410,143
RN,354410,16
RN,519315,314
RN,234652,35
RN,312210,82
RN,910120,2
RN,711230,190
RN,821435,46
RN,511115,83
RN,261425,234
RN,711205,26
RN,225133,48
RN,142505,41
RN,641005,42
RN,841448,142
RN,422210,26
RN,354415,17
RN,723320,168
RN,351510,158
RN,510135,273
RN,511215,210
RN,511405,67
RN,253120,42
RN,620115,87
RN,223530,85
RN,203210,13
RN,761303,63
RN,351720,23
RN,715145,101
RN,201210,10
RN,731180,8
RN,322605,13
RN,782105,21
RN,841605,23
RN,613405,11
RN,841105,6
RN,222115,16
RN,314815,13
RN,211110,10
RN,773405,12
RN,423115,13
RN,811775,37
RN,321205,4
RN,841320,21
RN,251540,71
RN,201110,8
RN,225250,37
RN,766315,92
RN,513105,8
RN,241325,5
RN,223840,16
RN,262330,38
RN,861115,32
RN,262620,5
RN,832135,16
RN,234632,11
RN,517325,13
RN,123405,5
RN,710115,36
RN,203205,36
RN,141520,9
RN,391140,4
RN,841740,3
RN,711405,6
RN,766105,7
RN,234125,1
RN,821225,10
RN,223310,20
RN,762205,10
RN,262605,11
RN,372210,4
RN,341225,10
RN,764005,40
RN,741115,7
RN,813120,5
RN,750105,3
RN,516125,10
RN,374415,6
RN,213215,7
RN,622315,11
RN,631410,38
RN,516150,1
RN,773205,13
RN,722320,3
RN,766150,7
RN,420130,14
RN,623320,3
RN,203220,1
RN,225135,10
RN,760305,15
RN,239440,2
RN,766325,3
RN,720150,7
RN,141730,1
RN,203025,2
RN,262315,3
RN,318010,11
RN,766410,1
RN,225165,6
RN,261605,5
RN,214255,7
RN,811415,3
RN,722415,6
RN,241330,3
RN,773415,1
RN,911315,3
RN,831120,2
RN,623010,2
RN,764105,7
RN,251115,3
RN,721415,3
RN,823115,2
RN,141725,5
RN,613210,1
RN,623315,1
RN,410210,2
RN,323105,3
RN,832120,1
RN,314830,1
RN,773410,1
RN,225139,2
RN,377225,1
RN,777110,1
RN,632605,2
RN,223550,4
RN,224140,219
RN,524105,1617
RN,514320,35271
RN,784105,3244
RN,422105,13360
RN,239410,2616
RN,411030,2238
RN,231305,1035
RN,234505,5552
RN,413225,3025
RN,910130,40
RN,251605,2122
RN,225105,232
RN,225142,91
RN,517205,145
RN,142105,6485
RN,214525,123
RN,141205,1209
RN,811505,118
RN,414140,3508
RN,262410,675
RN,411025,1078
RN,121010,275
RN,521130,4381
RN,422315,450
RN,422335,273
RN,334110,458
RN,516345,669
RN,510110,251
RN,252320,154
RN,516210,1044
RN,622020,2049
RN,519905,170
RN,313220,760
RN,224105,379
RN,732130,1084
RN,752305,362
RN,823315,286
RN,765205,3
RN,711105,154
RN,422320,404
RN,413210,978
RN,761435,1
RN,715545,523
RN,766230,65
RN,715405,1559
RN,782205,144
RN,643005,85
RN,731115,158
RN,515210,668
RN,519925,348
RN,514315,223
RN,514230,1032
RN,411050,535
RN,317105,50
RN,222110,139
RN,415115,32
RN,123805,28
RN,232120,238
RN,516205,253
RN,631205,279
RN,142205,460
RN,354135,261
RN,515135,139
RN,848525,159
RN,313120,385
RN,421110,9
RN,517110,353
RN,391130,161
RN,715125,1101
RN,723315,436
RN,731125,329
RN,515140,695
RN,261210,71
RN,252715,145
RN,782710,79
RN,142405,279
RN,223565,204
RN,351810,1251
RN,316325,116
RN,223293,149
RN,111120,187
RN,202120,36
RN,225112,17
RN,234810,230
RN,234405,76
RN,314115,240
RN,813130,122
RN,915305,86
RN,314120,174
RN,414115,134
RN,761215,246
RN,730105,157
RN,821305,29
RN,373105,129
RN,760605,34
RN,234905,33
RN,710215,66
RN,723325,8
RN,513610,614
RN,242410,596
RN,253210,55
RN,262110,7
RN,234730,150
RN,374110,108
RN,318105,20
RN,322235,19
RN,517220,220
RN,766310,60
RN,121005,236
RN,724210,10
RN,740105,8
RN,234672,5
RN,214010,39
RN,861105,31
RN,262220,10
RN,313315,302
RN,811305,15
RN,842135,94
RN,821105,38
RN,712135,27
RN,253125,36
RN,631020,66
RN,514305,32
RN,322410,48
RN,212430,21
RN,372205,42
RN,411055,22
RN,841315,30
RN,371305,8
RN,373130,39
RN,342210,12
RN,395110,10
RN,911125,6
RN,514115,69
RN,910110,23
RN,710110,32
RN,251225,37
RN,214505,66
RN,373225,11
RN,142325,48
RN,833205,19
RN,914105,21
RN,766155,28
RN,516410,15
RN,516605,5
RN,515325,31
RN,351110,44
RN,142340,62
RN,711245,28
RN,234765,22
RN,225136,6
RN,342540,9
RN,841444,9
RN,422220,37
RN,741125,4
RN,782505,81
RN,261130,30
RN,203405,35
RN,821450,7
RN,919305,6
RN,322120,35
RN,234644,7
RN,321315,7
RN,761805,10
RN,422115,14
RN,424205,4
RN,122510,38
RN,752410,3
RN,311520,14
RN,782730,32
RN,424115,13
RN,763120,9
RN,251515,1
RN,253130,6
RN,214435,1
RN,203225,33
RN,725405,2
RN,832125,30
RN,233205,8
RN,751010,6
RN,201220,3
RN,412115,3
RN,251550,10
RN,821440,12
RN,841720,1
RN,252510,2
RN,910905,1
RN,632405,7
RN,234425,12
RN,831125,4
RN,710125,5
RN,141110,5
RN,622420,1
RN,832115,6
RN,762110,3
RN,766415,1
RN,716315,2
RN,761306,7
RN,623025,2
RN,224110,1
RN,766210,5
RN,762115,1
RN,791145,2
RN,761351,3
RN,142350,1
RN,761339,3
RN,252530,1
RN,768305,4
RN,841730,2
RN,214810,1
RN,234684,2
RN,822105,3
RN,252550,2
RN,225180,2
RN,766115,1
RN,515115,1
RN,261810,1
RN,353225,2
RN,314810,1
RN,251110,2
RN,724105,1
RN,211210,1
RN,862105,1
RN,514225,14687
RN,784205,11586
RN,862205,1408
RN,234450,28
RN,214915,252
RN,223505,6754
RN,251510,910
RN,252205,294
RN,225125,3190
RN,784110,784
RN,421105,1387
RN,412110,1278
RN,848325,86
RN,421205,314
RN,914425,465
RN,521120,282
RN,324115,1030
RN,510105,169
RN,131105,47
RN,131310,730
RN,515305,715
RN,612005,50
RN,631325,34
RN,715230,619
RN,514330,109
RN,141415,2159
RN,516120,195
RN,911305,2725
RN,919315,40
RN,953115,315
RN,841456,867
RN,765015,79
RN,516325,148
RN,313125,489
RN,371410,741
RN,710225,22
RN,848520,269
RN,761327,1943
RN,763105,361
RN,761815,400
RN,919110,337
RN,414210,946
RN,776430,13
RN,214940,415
RN,951315,493
RN,515310,249
RN,239430,1334
RN,231325,1973
RN,862305,291
RN,142520,84
RN,314620,10
RN,142335,510
RN,913115,93
RN,510310,272
RN,513615,345
RN,231340,673
RN,223905,154
RN,410230,96
RN,415205,629
RN,300305,268
RN,770110,41
RN,410235,400
RN,354145,929
RN,223415,629
RN,341310,40
RN,232135,148
RN,841310,166
RN,410215,65
RN,410220,126
RN,141105,29
RN,261715,200
RN,731140,2
RN,782110,101
RN,515225,65
RN,752230,24
RN,721210,112
RN,725505,62
RN,516215,128
RN,632330,13
RN,731150,39
RN,724310,24
RN,715535,73
RN,523125,17
RN,261305,91
RN,321105,257
RN,142525,9
RN,341205,27
RN,395105,101
RN,720110,62
RN,234515,15
RN,253205,11
RN,723305,36
RN,516415,105
RN,311205,26
RN,111345,58
RN,242230,2
RN,766305,34
RN,913125,16
RN,391105,43
RN,782130,70
RN,711210,177
RN,720135,33
RN,351410,77
RN,782610,16
RN,241025,5
RN,354705,53
RN,773130,13
RN,262810,5
RN,318425,8
RN,354825,21
RN,516340,28
RN,742105,5
RN,751125,35
RN,225151,8
RN,761309,14
RN,765105,4
RN,376320,12
RN,322210,12
RN,203525,7
RN,322505,22
RN,261140,34
RN,251215,132
RN,223545,9
RN,353235,24
RN,122620,19
RN,223570,2
RN,113015,36
RN,768615,1
RN,233105,2
RN,761357,18
RN,234110,41
RN,262805,2
RN,791140,12
RN,724320,14
RN,422125,13
RN,342610,35
RN,341325,3
RN,765405,16
RN,317115,8
RN,214745,29
RN,720155,7
RN,622410,6
RN,612210,1
RN,252710,3
RN,782315,9
RN,810305,3
RN,222120,8
RN,123705,10
RN,833115,5
RN,763305,2
RN,233110,2
RN,354505,15
RN,725030,18
RN,914205,6
RN,371110,14
RN,122105,5
RN,848110,14
RN,142710,2
RN,241030,5
RN,233120,9
RN,715730,2
RN,823215,8
RN,212425,4
RN,322220,5
RN,342515,1
RN,262305,3
RN,823245,7
RN,524210,6
RN,318430,4
RN,251545,4
RN,723230,3
RN,215125,4
RN,214725,4
RN,214610,1
RN,214350,1
RN,722330,4
RN,251105,2
RN,764305,2
RN,822110,12
RN,725220,2
RN,821430,2
RN,513320,1
RN,214130,5
RN,811430,6
RN,724605,1
RN,953110,4
RN,841735,1
RN,731330,2
RN,262825,1
RN,722315,3
RN,351910,1
RN,239445,1
RN,376315,2
RN,791115,1
RN,724205,1731
RN,521125,12337
RN,414110,4242
RN,914405,3781
RN,517410,14686
RN,311710,1337
RN,513435,6665
RN,111415,21729
RN,331110,3136
RN,212405,1141
RN,221105,121
RN,223305,313
RN,202105,137
RN,214245,35
RN,223405,3535
RN,225225,46
RN,411020,3256
RN,231105,4920
RN,30305,25
RN,351815,14
RN,811310,172
RN,811005,47
RN,242210,25
RN,261805,225
RN,613305,161
RN,725105,354
RN,828110,1083
RN,711120,36
RN,521135,7152
RN,312320,602
RN,516610,358
RN,334115,144
RN,352205,292
RN,999999,514
RN,239405,2138
RN,632325,120
RN,301105,314
RN,716525,183
RN,313205,233
RN,641010,317
RN,841205,309
RN,991310,158
RN,641015,2703
RN,731320,573
RN,212415,56
RN,710205,3142
RN,716305,384
RN,951105,1392
RN,848115,81
RN,848515,179
RN,519910,344
RN,262610,14
RN,413220,74
RN,231330,151
RN,623115,116
RN,721215,425
RN,715135,442
RN,811510,9
RN,234510,637
RN,711410,341
RN,375105,30
RN,823210,60
RN,318005,79
RN,524215,13
RN,731155,49
RN,840105,336
RN,223208,1035
RN,354405,47
RN,223810,444
RN,373220,45
RN,760505,55
RN,211220,23
RN,234915,52
RN,21205,45
RN,783220,289
RN,415210,105
RN,233210,251
RN,354820,102
RN,234745,27
RN,31105,311
RN,413205,281
RN,715715,24
RN,519210,238
RN,632515,9
RN,761415,15
RN,377110,471
RN,262115,7
RN,421310,277
RN,716105,92
RN,314825,4
RN,919205,233
RN,725415,41
RN,623125,40
RN,351710,29
RN,515320,124
RN,241215,19
RN,251205,60
RN,214910,49
RN,261615,42
RN,765010,10
RN,768315,28
RN,715710,5
RN,342110,77
RN,351730,32
RN,123305,82
RN,862155,60
RN,516335,41
RN,131110,57
RN,223430,20
RN,223635,12
RN,913120,202
RN,241210,39
RN,766225,33
RN,316110,108
RN,322250,71
RN,263115,7
RN,721425,44
RN,523105,43
RN,773325,26
RN,724510,61
RN,731205,39
RN,768205,8
RN,314845,27
RN,141515,106
RN,373145,64
RN,712225,4
RN,811820,59
RN,234445,10
RN,783230,38
RN,322110,62
RN,254505,91
RN,514105,41
RN,763005,15
RN,766125,33
RN,512115,50
RN,623410,42
RN,761330,38
RN,254420,15
RN,318205,10
RN,211105,42
RN,122515,15
RN,223268,22
RN,224130,49
RN,122505,12
RN,623120,16
RN,251210,11
RN,319205,4
RN,234770,19
RN,766220,27
RN,720205,3
RN,203020,7
RN,301205,7
RN,768320,11
RN,782820,24
RN,752405,7
RN,252725,59
RN,142110,23
RN,223625,8
RN,225160,1
RN,234735,40
RN,122705,5
RN,374120,4
RN,831105,17
RN,752110,3
RN,314315,2
RN,261430,6
RN,122615,7
RN,214330,2
RN,311605,8
RN,760105,30
RN,225280,5
RN,710105,12
RN,10310,1
RN,622015,14
RN,848205,10
RN,223425,1
RN,214325,4
RN,341305,10
RN,262225,3
RN,722205,15
RN,214730,6
RN,221110,1
RN,351310,3
RN,725005,11
RN,821210,2
RN,915210,2
RN,612505,1
RN,717025,3
RN,720160,3
RN,225115,6
RN,262420,15
RN,225127,2
RN,768610,4
RN,991205,3
RN,723225,2
RN,141805,2
RN,322140,6
RN,251220,3
RN,622515,3
RN,223515,1
RN,725305,2
RN,203320,1
RN,423110,1
RN,376110,2
RO,142105,4611
RO,415105,113
RO,724315,1795
RO,521140,8329
RO,122305,105
RO,142320,1396
RO,351810,1144
RO,225124,28
RO,214125,51
RO,241220,91
RO,334110,1641
RO,414105,3530
RO,300305,103
RO,771105,811
RO,342535,113
RO,523110,322
RO,512105,416
RO,412205,1837
RO,513315,895
RO,510105,135
RO,331110,1083
RO,632105,35
RO,782410,2665
RO,351505,1284
RO,919315,280
RO,773125,296
RO,421120,342
RO,724410,52
RO,513205,6051
RO,914415,784
RO,732140,179
RO,919110,502
RO,142415,102
RO,752235,34
RO,519905,138
RO,395110,27
RO,910205,74
RO,412110,140
RO,611005,82
RO,731150,41
RO,811750,6
RO,317210,584
RO,911205,346
RO,516345,503
RO,783215,737
RO,271105,217
RO,515225,103
RO,351415,103
RO,252725,56
RO,221105,174
RO,252540,69
RO,301110,304
RO,214245,14
RO,142335,295
RO,821450,2
RO,632340,36
RO,914425,819
RO,715405,107
RO,214105,101
RO,231330,47
RO,623020,126
RO,351815,81
RO,411015,92
RO,30105,1
RO,114405,7
RO,313505,106
RO,782135,1
RO,762220,2
RO,223705,103
RO,314120,91
RO,811105,18
RO,524215,37
RO,710120,39
RO,231310,37
RO,412105,73
RO,111330,28
RO,763110,52
RO,992110,97
RO,261820,6
RO,848425,106
RO,514115,10
RO,374405,71
RO,322720,2
RO,762125,15
RO,311515,40
RO,840110,11
RO,848205,58
RO,225133,11
RO,410215,53
RO,241340,13
RO,723125,1
RO,513105,18
RO,782120,13
RO,821415,6
RO,811820,12
RO,312205,20
RO,517215,26
RO,519945,2
RO,415130,44
RO,263105,27
RO,516315,19
RO,810105,7
RO,262330,5
RO,318110,7
RO,760305,6
RO,768705,2
RO,612125,3
RO,214905,38
RO,630110,27
RO,723305,4
RO,261310,2
RO,517320,29
RO,513110,6
RO,234770,1
RO,765405,2
RO,761318,1
RO,721430,15
RO,766405,30
RO,203015,1
RO,223845,1
RO,711225,18
RO,750105,9
RO,731135,13
RO,773505,3
RO,21105,1
RO,821110,1
RO,141730,6
RO,768325,11
RO,771120,2
RO,251210,12
RO,613010,2
RO,519205,14
RO,511115,1
RO,262305,1
RO,724505,2
RO,225142,3
RO,766105,1
RO,373135,7
RO,773345,15
RO,911135,3
RO,215130,3
RO,141725,4
RO,234425,3
RO,234515,2
RO,111250,4
RO,724230,3
RO,142710,2
RO,201210,1
RO,234435,1
RO,732125,5
RO,233105,8
RO,253135,2
RO,711310,2
RO,761312,4
RO,225210,1
RO,316115,2
RO,823330,3
RO,773305,12
RO,142350,2
RO,632370,1
RO,314610,2
RO,517105,1
RO,261815,3
RO,511105,2
RO,215315,1
RO,622405,1
RO,234652,1
RO,233135,1392
RO,413110,2375
RO,331205,5680
RO,252105,4098
RO,252210,1102
RO,251525,32
RO,111325,182
RO,20115,42
RO,351405,629
RO,632615,55
RO,252525,209
RO,422110,1420
RO,716525,213
RO,782705,409
RO,841505,1419
RO,620115,348
RO,354140,362
RO,782220,1090
RO,325105,147
RO,422120,560
RO,318510,118
RO,422315,177
RO,123105,1245
RO,254310,154
RO,352210,788
RO,234624,75
RO,231305,216
RO,519910,198
RO,723315,130
RO,312210,168
RO,724205,1244
RO,725505,73
RO,762210,18
RO,354205,419
RO,131210,183
RO,351115,16
RO,141615,317
RO,354210,118
RO,312310,2
RO,951320,230
RO,514110,49
RO,782110,26
RO,833110,17
RO,715110,198
RO,214915,72
RO,724110,271
RO,317115,7
RO,715725,19
RO,516305,178
RO,341215,78
RO,351315,20
RO,242235,137
RO,325115,6
RO,232150,26
RO,131305,106
RO,642010,41
RO,861205,40
RO,351420,480
RO,811630,68
RO,372205,35
RO,422125,16
RO,351710,12
RO,782815,65
RO,762120,14
RO,811715,68
RO,715305,209
RO,623210,5
RO,352305,11
RO,782710,112
RO,212315,15
RO,848405,6
RO,715705,60
RO,841416,21
RO,731115,85
RO,122105,13
RO,122615,12
RO,811620,14
RO,632015,59
RO,422115,10
RO,233120,18
RO,848215,15
RO,223545,12
RO,725415,22
RO,212305,33
RO,131115,29
RO,332205,35
RO,223288,5
RO,262135,13
RO,752230,40
RO,516125,5
RO,261140,9
RO,415210,31
RO,841605,10
RO,721325,49
RO,214260,10
RO,233215,19
RO,232155,86
RO,391135,13
RO,723120,3
RO,510120,24
RO,253410,17
RO,821305,32
RO,203405,17
RO,710115,10
RO,341105,20
RO,261710,5
RO,777205,4
RO,811110,5
RO,214320,17
RO,841428,5
RO,354150,13
RO,791105,2
RO,322430,7
RO,202120,4
RO,820125,11
RO,122755,3
RO,225120,5
RO,423105,33
RO,415125,8
RO,724515,24
RO,725310,12
RO,861110,5
RO,720140,15
RO,214910,22
RO,262215,5
RO,252310,36
RO,234445,13
RO,722220,10
RO,224130,10
RO,242410,2
RO,324135,1
RO,354505,30
RO,313410,9
RO,950205,10
RO,511505,6
RO,225203,2
RO,122520,1
RO,353235,13
RO,773315,4
RO,910130,19
RO,30205,3
RO,263110,4
RO,354805,3
RO,225130,6
RO,225151,9
RO,314620,3
RO,413215,1
RO,223630,3
RO,710210,1
RO,752330,2
RO,810110,7
RO,711305,6
RO,613310,5
RO,214950,3
RO,782420,7
RO,234765,1
RO,371305,2
RO,353215,3
RO,314845,2
RO,351740,3
RO,377235,1
RO,262210,2
RO,131220,1
RO,262225,1
RO,517230,1
RO,766145,2
RO,811725,1
RO,521125,9727
RO,234505,2643
RO,411020,2999
RO,251305,36
RO,252205,367
RO,517210,522
RO,910105,233
RO,20205,35
RO,223272,176
RO,314410,206
RO,516205,141
RO,519935,770
RO,782405,1429
RO,715210,4442
RO,411025,527
RO,514325,5473
RO,519210,85
RO,322205,9719
RO,333105,779
RO,334105,271
RO,324115,859
RO,711130,179
RO,821405,40
RO,848505,1599
RO,722205,12
RO,632120,430
RO,410225,712
RO,731325,152
RO,224120,549
RO,391145,62
RO,721315,16
RO,762005,175
RO,253405,155
RO,414215,1296
RO,322420,114
RO,515210,324
RO,421105,826
RO,775110,54
RO,414115,370
RO,725205,144
RO,773115,284
RO,411050,29
RO,951105,701
RO,715130,306
RO,203505,26
RO,223510,44
RO,341305,133
RO,342310,151
RO,239430,405
RO,715505,552
RO,31205,150
RO,322245,16
RO,225103,15
RO,212405,413
RO,773105,174
RO,612720,1
RO,724325,23
RO,715535,13
RO,424105,49
RO,724320,6
RO,517425,468
RO,325210,178
RO,510310,164
RO,201110,16
RO,391230,36
RO,848210,84
RO,766120,97
RO,721425,42
RO,782505,115
RO,992210,86
RO,768305,106
RO,30110,25
RO,950105,103
RO,328105,54
RO,30305,53
RO,314125,29
RO,725030,6
RO,262220,7
RO,253225,95
RO,253210,41
RO,142110,28
RO,253110,49
RO,214935,10
RO,415215,78
RO,766230,34
RO,123305,36
RO,351110,23
RO,111505,35
RO,422335,34
RO,632405,23
RO,862405,12
RO,223530,22
RO,251550,3
RO,512115,93
RO,643025,4
RO,842125,11
RO,354605,26
RO,377125,2
RO,813125,34
RO,142125,18
RO,773320,12
RO,724510,46
RO,643020,5
RO,234628,2
RO,721205,12
RO,223276,9
RO,311710,6
RO,914420,41
RO,10305,1
RO,911320,6
RO,516325,18
RO,262830,12
RO,239215,3
RO,721225,18
RO,515320,12
RO,784125,20
RO,131120,57
RO,514315,16
RO,253125,5
RO,622605,1
RO,322305,33
RO,842120,9
RO,791125,2
RO,141715,3
RO,351705,5
RO,991115,22
RO,715605,3
RO,314615,5
RO,391120,6
RO,821105,15
RO,716505,1
RO,715220,3
RO,911115,4
RO,223535,7
RO,761410,5
RO,354410,14
RO,913105,4
RO,762335,2
RO,766210,4
RO,833120,3
RO,791110,1
RO,225265,1
RO,142135,5
RO,731315,2
RO,622305,4
RO,342605,2
RO,822105,1
RO,223915,4
RO,716310,1
RO,214120,4
RO,421115,1
RO,782140,2
RO,122515,3
RO,113010,1
RO,913110,2
RO,717025,2
RO,241215,2
RO,954210,3
RO,762105,4
RO,351515,1
RO,862110,3
RO,751110,1
RO,710225,9
RO,234430,1
RO,622410,3
RO,715215,1
RO,314705,1
RO,751015,2
RO,141830,1
RO,342510,1
RO,318430,1
RO,214340,2
RO,766245,1
RO,252510,1
RO,720160,1
RO,373230,1
RO,234805,1
RO,341325,1
RO,239420,1
RO,234735,2
RO,841815,2
RO,225170,1
RO,513410,2
RO,411010,31821
RO,111220,777
RO,111415,6691
RO,314105,9
RO,517330,9456
RO,515120,83
RO,318610,3
RO,513405,1395
RO,123310,10
RO,782305,2499
RO,732130,644
RO,354130,403
RO,763010,216
RO,414140,1095
RO,331105,810
RO,766205,133
RO,848305,1260
RO,991305,190
RO,521120,130
RO,371410,244
RO,623015,1463
RO,763215,113
RO,731320,275
RO,374115,18
RO,724305,15
RO,715610,143
RO,231105,920
RO,862205,511
RO,313215,203
RO,520110,1375
RO,784115,175
RO,421305,214
RO,121010,159
RO,782320,192
RO,233210,182
RO,513430,203
RO,848105,2
RO,951305,224
RO,351430,384
RO,813115,57
RO,840105,571
RO,780105,45
RO,239415,2426
RO,111120,10
RO,322225,72
RO,612005,104
RO,313415,45
RO,239425,108
RO,123115,112
RO,910210,89
RO,715120,26
RO,223208,243
RO,141105,31
RO,311115,6
RO,31110,293
RO,142525,9
RO,710220,35
RO,772115,144
RO,322410,43
RO,818110,268
RO,763125,341
RO,318505,82
RO,322235,35
RO,123205,38
RO,623310,228
RO,225250,36
RO,352205,218
RO,519105,72
RO,725020,8
RO,373105,46
RO,711205,87
RO,375110,31
RO,514230,164
RO,911325,25
RO,410205,270
RO,811410,7
RO,223232,46
RO,322255,40
RO,31210,115
RO,721320,44
RO,142510,26
RO,215150,7
RO,765240,21
RO,321210,76
RO,111345,85
RO,991105,33
RO,523115,31
RO,760310,13
